label,text
0,"2 months once. I already miss them, while taking about it"
0,I live away from family. When ever i see kids on road. I think about mine
0,"2 months once. I already miss them, while taking about it"
1,I was out in the woods naked.
0,I did not know exactly what to do withmyself.
0,I was out in the woods naked.
0,I did not know exactly what to do withmyself.
1,I am feeling like I have not been the best roommate lately.
0,"I feel like I let my roommate down by breaking some of our house rules, and I feel bad for it."
0,I am feeling like I have not been the best roommate lately.
0,"I feel like I let my roommate down by breaking some of our house rules, and I feel bad for it."
1,My son passed his exams at school with good grade. I am so proud of him
0,"Yes, he is smart and a hard working boy."
0,My son passed his exams at school with good grade. I am so proud of him
0,"Yes, he is smart and a hard working boy."
1,i feel stressed out because of work
0,i am i een started doing yoga to relax. but nothing helps!
0,i feel stressed out because of work
0,i am i een started doing yoga to relax. but nothing helps!
1,I need to learn to be more calm and understand that there around people around me who love me and are supporting me.
0,"I am just really nervous about a lot of stuff, because I am originally from Florida, but I am not in Florida right now and I would really like it if I could go back. But I do not know how to make it work out."
0,I need to learn to be more calm and understand that there around people around me who love me and are supporting me.
0,"I am just really nervous about a lot of stuff, because I am originally from Florida, but I am not in Florida right now and I would really like it if I could go back. But I do not know how to make it work out."
1,I was mad when my dad lost job years ago. I felt like he was wronged
0,"He has one now, but it was maddening back then"
0,I was mad when my dad lost job years ago. I felt like he was wronged
0,"He has one now, but it was maddening back then"
1,"On my way to work today, some guy just cut me off in his car. Can you believe that?"
0,"Yes I did, I let him know he needed to at least use his indicators. He did not even signal!"
0,"On my way to work today, some guy just cut me off in his car. Can you believe that?"
0,"Yes I did, I let him know he needed to at least use his indicators. He did not even signal!"
1,I spent all of summer doing everything but studying for my final exam
0,"I am fairly certain I am going to fail and I feel awful about myself, but I just cannot get myself to do it."
0,I spent all of summer doing everything but studying for my final exam
0,"I am fairly certain I am going to fail and I feel awful about myself, but I just cannot get myself to do it."
1,He died in a motor accident
0,Seriously it was heartbreaking because we were best of friends
0,He died in a motor accident
0,Seriously it was heartbreaking because we were best of friends
1,I watched a movie that looked really good on the trailer but I did not like it at all
0,I do not want to say because I feel like everybody should judge for themselves.
0,I watched a movie that looked really good on the trailer but I did not like it at all
0,I do not want to say because I feel like everybody should judge for themselves.
1,I went to work on my birthday and my coworkers had gotten me my favorite cake. I was not expecting that at all.
0,It was so good and unexpected.
0,I went to work on my birthday and my coworkers had gotten me my favorite cake. I was not expecting that at all.
0,It was so good and unexpected.
1,"You will not believe this, a guy in a box truck cut me off earlier and ran me off the road!"
0,"I am okay but I was terrified, I thought we were going to collide and I was worried about getting hurt!"
0,"You will not believe this, a guy in a box truck cut me off earlier and ran me off the road!"
0,"I am okay but I was terrified, I thought we were going to collide and I was worried about getting hurt!"
1,I went to the skating rink all by myself yesterday.
0,I was not. My friends ditched me. It was a terrible time.
0,I went to the skating rink all by myself yesterday.
0,I was not. My friends ditched me. It was a terrible time.
1,My dad forgot to pick me up today after school
0,"Yes, specially because he just forgot"
0,My dad forgot to pick me up today after school
0,"Yes, specially because he just forgot"
1,it really drives me crazy when i let someone out in traffic and dont get a wave
0,"from time to time i do, traffic out here is horrible"
0,it really drives me crazy when i let someone out in traffic and dont get a wave
0,"from time to time i do, traffic out here is horrible"
1,My sister had my makeup on yesterday again!
0,Why! doesnt she know not to steal?
